time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/14:46:28.647400,11390,1631299588,647062063,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.673529,11391,1631299588,673065900,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.689435,11392,1631299588,689070463,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.715760,11393,1631299588,715082406,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.731735,11394,1631299588,731112480,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.747795,11395,1631299588,747056245,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.773593,11396,1631299588,773045301,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.789623,11397,1631299588,788979291,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.815525,11398,1631299588,814915180,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.831731,11399,1631299588,830975770,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.847268,11400,1631299588,846717357,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.874193,11401,1631299588,873822927,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.890410,11402,1631299588,889822006,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.916388,11403,1631299588,915684461,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.932585,11404,1631299588,931678056,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.948089,11405,1631299588,947631120,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.974358,11406,1631299588,973671197,,0.0,0.0,0.0,0.0
2021/09/10/14:46:28.990039,11407,1631299588,989583253,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.016236,11408,1631299589,15597820,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.032601,11409,1631299589,31573534,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.048120,11410,1631299589,47490119,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.073917,11411,1631299589,73402881,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.090198,11412,1631299589,89423656,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.116100,11413,1631299589,115525722,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.132036,11414,1631299589,131376028,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.147418,11415,1631299589,147181510,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.173648,11416,1631299589,173222303,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.189549,11417,1631299589,189167261,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.215824,11418,1631299589,215165376,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.231805,11419,1631299589,231127262,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.247827,11420,1631299589,247118711,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.273698,11421,1631299589,273159027,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.289586,11422,1631299589,288998126,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.315389,11423,1631299589,314979314,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.331210,11424,1631299589,330927848,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.347293,11425,1631299589,346885919,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.373415,11426,1631299589,372896194,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.389343,11427,1631299589,388833284,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.415145,11428,1631299589,414759635,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.431427,11429,1631299589,430720806,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.447186,11430,1631299589,446694612,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.473993,11431,1631299589,473647832,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.489891,11432,1631299589,489583969,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.515835,11433,1631299589,515547752,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.531927,11434,1631299589,531546354,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.547904,11435,1631299589,547535181,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.573874,11436,1631299589,573481082,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.589632,11437,1631299589,589360713,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.615879,11438,1631299589,615440607,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.631790,11439,1631299589,631298542,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.647916,11440,1631299589,647319793,,0.0,0.0,0.0,0.0
2021/09/10/14:46:29.673461,11441,1631299589,673211812,,0.0,0.0,0.0,0.0
