time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/15:36:39.212584,1,1631302599,212265253,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.228943,2,1631302599,228249073,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.244648,3,1631302599,244275331,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.271158,4,1631302599,270327568,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.287140,5,1631302599,286262035,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.312960,6,1631302599,312226772,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.328882,7,1631302599,328250885,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.344770,8,1631302599,344117879,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.370605,9,1631302599,370150804,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.386354,10,1631302599,386064052,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.412487,11,1631302599,412029981,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.428763,12,1631302599,428054332,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.444425,13,1631302599,444111347,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.470801,14,1631302599,470057249,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.486391,15,1631302599,485872268,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.512336,16,1631302599,511831283,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.528385,17,1631302599,527846336,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.544043,18,1631302599,543727397,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.571215,19,1631302599,570773601,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.587036,20,1631302599,586746692,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.613157,21,1631302599,612659692,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.629220,22,1631302599,628720760,,0.0,0.0,0.0,0.0
2021/09/10/15:36:39.645124,23,1631302599,644656419,,0.0,0.0,0.0,0.0
