time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/14:37:51.017053,1,1631299071,16776561,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.033153,2,1631299071,32765626,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.049257,3,1631299071,48842668,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.075475,4,1631299071,74943065,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.091348,5,1631299071,90741395,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.117283,6,1631299071,116736173,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.133235,7,1631299071,132686853,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.148989,8,1631299071,148621320,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.175338,9,1631299071,174714565,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.191016,10,1631299071,190586805,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.217528,11,1631299071,216506004,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.233212,12,1631299071,232502937,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.248969,13,1631299071,248433113,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.275453,14,1631299071,274524927,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.291227,15,1631299071,290448665,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.317355,16,1631299071,316454172,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.333024,17,1631299071,332345724,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.348772,18,1631299071,348279953,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.376315,19,1631299071,375428915,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.392006,20,1631299071,391232252,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.417866,21,1631299071,417208194,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.433650,22,1631299071,433119297,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.449502,23,1631299071,449107170,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.475330,24,1631299071,475010633,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.491405,25,1631299071,491061925,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.517630,26,1631299071,517102003,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.533323,27,1631299071,532937049,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.549443,28,1631299071,548939466,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.575234,29,1631299071,574914693,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.591325,30,1631299071,590777158,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.617469,31,1631299071,616934776,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.633029,32,1631299071,632771968,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.649367,33,1631299071,648826599,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.676216,34,1631299071,675088405,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.690960,35,1631299071,690653562,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.716838,36,1631299071,716566562,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.733031,37,1631299071,732636928,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.749011,38,1631299071,748596191,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.774961,39,1631299071,774537563,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.790921,40,1631299071,790453433,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.816752,41,1631299071,816390514,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.833144,42,1631299071,832493305,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.848991,43,1631299071,848441123,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.874661,44,1631299071,874348163,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.890606,45,1631299071,890260457,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.917101,46,1631299071,916350364,,0.0,0.0,0.0,0.0
2021/09/10/14:37:51.932703,47,1631299071,932265996,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.019947,48,1631299072,19524574,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.021377,49,1631299072,21098852,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.021860,50,1631299072,21595239,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.058640,51,1631299072,58111667,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.059399,52,1631299072,59085130,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.074364,53,1631299072,73941469,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.090236,54,1631299072,89901208,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.117297,55,1631299072,115968465,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.132067,56,1631299072,131770372,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.158461,57,1631299072,157858371,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.174119,58,1631299072,173734903,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.190066,59,1631299072,189680337,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.216734,60,1631299072,215812206,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.231990,61,1631299072,231676578,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.258690,62,1631299072,257876873,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.273836,63,1631299072,273555755,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.289753,64,1631299072,289488315,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.315950,65,1631299072,315504312,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.331908,66,1631299072,331494331,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.358218,67,1631299072,357567787,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.373695,68,1631299072,373353481,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.389529,69,1631299072,389268636,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.415705,70,1631299072,415291070,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.431821,71,1631299072,431314706,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.457929,72,1631299072,457348108,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.473472,73,1631299072,473139524,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.489654,74,1631299072,489159584,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.515552,75,1631299072,515143156,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.531528,76,1631299072,531095981,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.557534,77,1631299072,557090997,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.573312,78,1631299072,572937488,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.589174,79,1631299072,588925361,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.616164,80,1631299072,615119218,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.631273,81,1631299072,630924224,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.657768,82,1631299072,657032728,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.673289,83,1631299072,672832489,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.689314,84,1631299072,688776731,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.715255,85,1631299072,714897632,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.731301,86,1631299072,730770111,,0.0,0.0,0.0,0.0
2021/09/10/14:37:52.757221,87,1631299072,756758689,,0.0,0.0,0.0,0.0
